Time (s)	X (km)	Y (km)	Z (km)	vx (km)	vy (km)	vz (km)
36494216.508234493434	-138059082.466510951519	50058770.558919221163	21740699.123474977911	-11.157924515096	-26.368711242966	-11.440658930208
36494249.667119093239	-138059452.446369111538	50057896.201213397086	21740319.763560425490	-11.157654711421	-26.368750611198	-11.440684585604
36494315.984888285398	-138060192.379246383905	50056147.481886170805	21739561.041179493070	-11.157115108627	-26.368829324207	-11.440735886156
36494448.620426677167	-138061672.137646138668	50052650.027576699853	21738043.586213473231	-11.156035921277	-26.368986656402	-11.440838446297
36494713.891503460705	-138064631.225037932396	50045655.056395709515	21735008.635490186512	-11.153877619665	-26.369300945537	-11.441043402725
36495244.433657027781	-138070547.682281404734	50031664.864250048995	21728938.571081459522	-11.149561309838	-26.369928023016	-11.441452660167
36495774.975810594857	-138076461.849644750357	50017674.339944079518	21722868.289776228368	-11.145245393204	-26.370553099887	-11.441861043714
36496305.517964161932	-138082373.727337241173	50003683.484539069235	21716797.792038131505	-11.140929872158	-26.371176176686	-11.442268553361
36496836.060117729008	-138088283.315569370985	49989692.299095995724	21710727.078330807388	-11.136614749096	-26.371797253952	-11.442675189103
36497897.144424863160	-138100095.624500930309	49961708.942338131368	21698585.004863075912	-11.127985706510	-26.373033412057	-11.443485838852
36500019.313039131463	-138123692.778243303299	49905738.315016724169	21674298.286697413772	-11.110732502550	-26.375481757868	-11.445096651352
36502141.481653399765	-138147253.324791967869	49849762.525780491531	21650008.164952807128	-11.093485934585	-26.377898172655	-11.446693481208
36504263.650267668068	-138170777.278392225504	49793781.642354436219	21625714.669302567840	-11.076246155812	-26.380282692345	-11.448276328664
36508507.987496197224	-138217715.465353608131	49681804.863447211683	21577117.674973994493	-11.041787578309	-26.384956193112	-11.451400078602
36512752.324724726379	-138264507.459587961435	49569808.518534913659	21528507.541073013097	-11.007357994323	-26.389502559456	-11.454467908110
36516996.661953255534	-138311153.386749774218	49457793.146566987038	21479884.504922993481	-10.972958627068	-26.393922100146	-11.457479828122
36521240.999181784689	-138357653.377683013678	49345759.285162255168	21431248.803792413324	-10.938590698659	-26.398215133438	-11.460435853571
36529729.673638843000	-138450216.100158125162	49121638.237622857094	21333940.355287265033	-10.869954041174	-26.406422998239	-11.466180300487
36538218.348095901310	-138542196.777370363474	48897449.648724995553	21236584.091962758452	-10.801457775718	-26.414128889505	-11.471701448309
36546707.022552959621	-138633596.642392307520	48673197.767410919070	21139181.908258933574	-10.733111636760	-26.421335694643	-11.476999560614
36555195.697010017931	-138724417.010843902826	48448886.817467890680	21041735.696105621755	-10.664925338541	-26.428046452992	-11.482074965275
36563684.371467076242	-138814659.280717402697	48224520.996237382293	20944247.344375871122	-10.596908574257	-26.434264356105	-11.486928054657
36580661.720381192863	-138993415.527460843325	47775641.389286100864	20749151.759102459997	-10.461422310374	-26.445235126320	-11.495969181030
36597639.069295309484	-139169878.206928551197	47326591.947114236653	20553910.181386426091	-10.326729940135	-26.454276599729	-11.504127379079
36631593.767123542726	-139515980.682608932257	46428112.985164403915	20163048.725042600185	-10.060033302652	-26.466698429916	-11.517818026835
36665548.464951775968	-139853095.289594888687	45529337.222337961197	19771781.195255849510	-9.797427212260	-26.471808678499	-11.528056871779
36699503.162780009210	-140181371.147235602140	44630507.602229639888	19380223.580783020705	-9.539512622859	-26.469927724088	-11.534918592008
36733457.860608242452	-140500977.632839947939	43731855.456869795918	18988489.019164197147	-9.286881551084	-26.461419494577	-11.538496626637
36767412.558436475694	-140812104.047333389521	42833598.986106388271	18596687.139457967132	-9.040115144887	-26.446694039811	-11.538904420919
36801367.256264708936	-141114959.201776027679	41935941.640708610415	18204923.357782267034	-8.799780907803	-26.426210604738	-11.536276954958
36869276.651921182871	-141696785.223765790462	40143153.885586857796	17421906.056031703949	-8.340586027729	-26.370073550339	-11.522574727431
36937186.047577656806	-142248492.154412984848	38354756.124519765377	16640165.626671370119	-7.913379886183	-26.297798529113	-11.498972282528
37005095.443234130740	-142772374.051627993584	36571653.610543541610	15860307.536675868556	-7.521615477867	-26.215170525866	-11.467520678943
37073004.838890604675	-143270927.841268062592	34794323.830202549696	15082780.623008796945	-7.167744539019	-26.128998580897	-11.430786654126
37140914.234547078609	-143746769.608901530504	33022749.749682910740	14307841.739848319441	-6.852741003420	-26.047005810095	-11.391852309141
37208823.630203552544	-144202516.687766641378	31256367.394474241883	13535523.071358211339	-6.575583566129	-25.977506137005	-11.354231110428
37267397.064132653177	-144581367.278448581696	29736138.198521722108	12871326.311170831323	-6.364353000847	-25.933991845131	-11.325708856350
37267397.064132653177	-144581367.278448671103	29736138.198522057384	12871326.311170982197	-6.332396229991	-25.957133903872	-11.338156831910
37267397.064140558243	-144581367.278498739004	29736138.198316849768	12871326.311081346124	-6.332396229964	-25.957133903868	-11.338156831906
37267397.064156368375	-144581367.278598874807	29736138.197906430811	12871326.310902073979	-6.332396229910	-25.957133903859	-11.338156831899
37267397.064187988639	-144581367.278799116611	29736138.197085592896	12871326.310543529689	-6.332396229802	-25.957133903840	-11.338156831885
37267397.064251236618	-144581367.279199600220	29736138.195443920791	12871326.309826441109	-6.332396229587	-25.957133903803	-11.338156831857
